query_id	ncppb_number	query_track	query_tier	searched_identifier	ncbi_uid	biosample_accession	organism	taxid	title	strain	isolate	culture_collection	bio_material	sample_name	identity_aliases	identifiers	attributes_json	raw_xml_cache_path	source_url	status	error
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	56502587	SAMN56502587	Pseudomonas ficuserectae	53410	Microbe sample from Pseudomonas ficuserectae	NCPPB 3693		NCPPB:3693				BioSample: SAMN56502587; NCPPB_3693; SRA: SRS28398625	"{""collected_by"":[""M. Goto""],""collection_date"":[""Not collected""],""culture_collection"":[""NCPPB:3693""],""geo_loc_name"":[""Japan""],""host"":[""Ficus erecta""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 3693""]}"	.cache/ncbi/v2_1/efetch_825ecc5bb14f6df0c57e704db5b70c5926b96686ad03393d6efd1aa18548fc76.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN56502587	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	47385911	SAMN47385911	Pseudomonas amygdali pv. tabaci	322	Pathotype strain of Pseudomonas amygdali pv. tabaci	NCSU_AHP147		NCPPB:1427				BioSample: SAMN47385911; NCSU_AHP147	"{""collected_by"":[""Z. Klement""],""collection_date"":[""1959""],""culture_collection"":[""NCPPB:1427""],""geo_loc_name"":[""Hungary""],""host"":[""Nicotiana tabacum""],""pathovar"":[""tabaci""],""sample_type"":[""Monoisolate""],""strain"":[""NCSU_AHP147""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN47385911	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	47385909	SAMN47385909	Pseudomonas amygdali pv. photiniae	251724	Pathotype strain of Pseudomonas amygdali pv. photiniae	NCSU_AHP149		NCPPB:3688				BioSample: SAMN47385909; NCSU_AHP149	"{""collected_by"":[""J.M. Young""],""collection_date"":[""1976-07""],""culture_collection"":[""NCPPB:3688""],""geo_loc_name"":[""Japan""],""host"":[""Photinia glabra""],""pathovar"":[""photiniae""],""sample_type"":[""Monoisolate""],""strain"":[""NCSU_AHP149""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN47385909	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	47385905	SAMN47385905	Pseudomonas amygdali pv. lachrymans	53707	Pathotype strain of Pseudomonas amygdali pv. lachrymans	NCSU_AHP141		NCPPB:1436				BioSample: SAMN47385905; NCSU_AHP141	"{""collected_by"":[""Z. Klement""],""collection_date"":[""1957""],""culture_collection"":[""NCPPB:1436""],""geo_loc_name"":[""Hungary""],""host"":[""Cucumis sativus""],""pathovar"":[""lachrymans""],""sample_type"":[""Monoisolate""],""strain"":[""NCSU_AHP141""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN47385905	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	47385904	SAMN47385904	Pseudomonas amygdali pv. hibisci	251723	Pathotype strain of Pseudomonas amygdali pv. hibisci	NCSU_AHP138		NCPPB:3682				BioSample: SAMN47385904; NCSU_AHP138	"{""collected_by"":[""J.B. Jones""],""collection_date"":[""1984-01-01""],""culture_collection"":[""NCPPB:3682""],""geo_loc_name"":[""USA""],""host"":[""Hibiscus rosa-sinensis""],""pathovar"":[""hibisci""],""sample_type"":[""Monoisolate""],""strain"":[""NCSU_AHP138""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN47385904	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	47385900	SAMN47385900	Pseudomonas amygdali pv. aesculi	251722	Pathotype strain of Pseudomonas amygdali pv. aesculi	NCSU_AHP139		NCPPB:3681				BioSample: SAMN47385900; NCSU_AHP139	"{""collected_by"":[""J.C. Durgapal""],""collection_date"":[""1985-07""],""culture_collection"":[""NCPPB:3681""],""geo_loc_name"":[""India""],""host"":[""Aesculus indica""],""pathovar"":[""aesculi""],""sample_type"":[""Monoisolate""],""strain"":[""NCSU_AHP139""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN47385900	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	42911464	SAMN42911464	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM_6 (Hrp Inducing Medium)					BioSample: SAMN42911464; WT_3; SRA: SRS22165654	"{""collected_by"":[""Universidad de Mlaga""],""collection_date"":[""2022""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM_6 (Hrp Inducing Medium)""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42911464	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	42911463	SAMN42911463	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM_5 (Hrp Inducing Medium)					BioSample: SAMN42911463; WT_2; SRA: SRS22165653	"{""collected_by"":[""Universidad de Mlaga""],""collection_date"":[""2022""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM_5 (Hrp Inducing Medium)""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42911463	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	42911462	SAMN42911462	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM_4 (Hrp Inducing Medium)					BioSample: SAMN42911462; WT_1; SRA: SRS22165655	"{""collected_by"":[""Universidad de Mlaga""],""collection_date"":[""2022""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM_4 (Hrp Inducing Medium)""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42911462	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	42911461	SAMN42911461	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM_3 (Hrp Inducing Medium)					BioSample: SAMN42911461; WhpR_3; SRA: SRS22165652	"{""collected_by"":[""Universidad de Mlaga""],""collection_date"":[""2022""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM_3 (Hrp Inducing Medium)""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42911461	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	42911460	SAMN42911460	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM_2 (Hrp Inducing Medium)					BioSample: SAMN42911460; WhpR_2; SRA: SRS22165650	"{""collected_by"":[""Universidad de Mlaga""],""collection_date"":[""2022""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM_2 (Hrp Inducing Medium)""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42911460	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	42911459	SAMN42911459	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM_1 (Hrp Inducing Medium)					BioSample: SAMN42911459; WhpR_1; SRA: SRS22165651	"{""collected_by"":[""Universidad de Mlaga""],""collection_date"":[""2022""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM_1 (Hrp Inducing Medium)""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42911459	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	44673090	SAMN44673090	Pseudomonas caspiana	1451454	Microbe sample from Pseudomonas caspiana	NCPPB 4620		NCPPB:4620	Coleccion Espanola de Cultivos Tipo (CECT)			BioSample: SAMN44673090; NCPPB4620; SRA: SRS23176403	"{""biomaterial_provider"":[""Coleccion Espanola de Cultivos Tipo (CECT)""],""collected_by"":[""Farid Beiki""],""collection_date"":[""2010""],""culture_collection"":[""NCPPB:4620""],""geo_loc_name"":[""Iran""],""host"":[""Citrus sinensis""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 4620""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN44673090	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	44673089	SAMN44673089	Pseudomonas amygdali pv. tabaci	322	Microbe sample from Pseudomonas amygdali pv. tabaci	NCPPB 1427		NCPPB:1427				BioSample: SAMN44673089; NCPPB1427; SRA: SRS23176404	"{""collected_by"":[""Z. Klement""],""collection_date"":[""1959""],""culture_collection"":[""NCPPB:1427""],""geo_loc_name"":[""Hungary""],""host"":[""Nicotiana tabacum""],""pathovar"":[""tabaci""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 1427""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN44673089	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	44673088	SAMN44673088	Pseudomonas amygdali pv. sesami	86841	Microbe sample from Pseudomonas amygdali pv. sesami	NCPPB 1016		NCPPB:1016				BioSample: SAMN44673088; NCPPB1016; SRA: SRS23176402	"{""collected_by"":[""D. Sutic""],""collection_date"":[""Not collected""],""culture_collection"":[""NCPPB:1016""],""geo_loc_name"":[""North Macedonia:Gevgelija""],""host"":[""Sesamum sp.""],""pathovar"":[""sesami""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 1016""]}"	.cache/ncbi/v2_1/efetch_fb49fcf5c2f6dce58c10306573e4f6c58da0b6b8f9c990f630c1da495a8a9c2e.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN44673088	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475481	SAMN39475481	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	SSM medium					BioSample: SAMN39475481; Psv_gacA_SSM_2; SRA: SRS20178117	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-12""],""genotype"":[""gacA mutant""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""SSM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475481	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475480	SAMN39475480	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	SSM medium					BioSample: SAMN39475480; Psv_gacA_SSM_1; SRA: SRS20178116	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-11""],""genotype"":[""gacA mutant""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""SSM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475480	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475479	SAMN39475479	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	SSM medium					BioSample: SAMN39475479; Psv_SSM_2; SRA: SRS20178115	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-12""],""genotype"":[""wild strain""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""SSM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475479	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475478	SAMN39475478	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	SSM medium					BioSample: SAMN39475478; Psv_SSM_1; SRA: SRS20178114	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-11""],""genotype"":[""wild strain""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""SSM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475478	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475477	SAMN39475477	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM medium					BioSample: SAMN39475477; Psv_gacA_HIM_2; SRA: SRS20178113	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-12""],""genotype"":[""gacA mutant""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475477	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475476	SAMN39475476	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM medium					BioSample: SAMN39475476; Psv_gacA_HIM_1; SRA: SRS20178112	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-11""],""genotype"":[""gacA mutant""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475476	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475475	SAMN39475475	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM medium					BioSample: SAMN39475475; Psv_HIM_2; SRA: SRS20178111	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-12""],""genotype"":[""wild strain""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475475	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	39475474	SAMN39475474	Pseudomonas savastanoi pv. savastanoi	360920	Pathogen: clinical or host-associated sample from Pseudomonas savastanoi pv. savastanoi	NCPPB 3335	HIM medium					BioSample: SAMN39475474; Psv_HIM_1; SRA: SRS20178110	"{""collected_by"":[""University of Malaga""],""collection_date"":[""2019-02-11""],""genotype"":[""wild strain""],""geo_loc_name"":[""Spain: Malaga""],""host"":[""Olea europaea""],""host_disease"":[""Olive knot disease""],""isolate"":[""HIM medium""],""isolation_source"":[""Olive Knots""],""lat_lon"":[""36.7161 N 4.4728 W""],""pathovar"":[""savastanoi""],""strain"":[""NCPPB 3335""]}"	.cache/ncbi/v2_1/efetch_3a239b2df6180270b1a8e23c97c382a5dade709fc6159aae5c28bbc7c265d089.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN39475474	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	7173581	SAMN07173581	Pseudomonas gingeri NCPPB 3146 = LMG 5327	707248	Pseudomonas gingeri NCPPB 3146 = LMG 5327 a WLR positive strain	NCPPB 3146 = LMG 5327		LMG:5327				BioSample: SAMN07173581; WLR positive	"{""collection_date"":[""1981""],""culture_collection"":[""LMG:5327""],""geo_loc_name"":[""United Kingdom""],""host"":[""Agaricus bisporus""],""sample_type"":[""single isolate""],""strain"":[""NCPPB 3146 = LMG 5327""],""type-material"":[""type strain of \""Pseudomonas gingeri\"" Preece and Wong 1982""]}"	.cache/ncbi/v2_1/efetch_f7100daa816e4896d362060a32920fa7a17f8abd47e04a2fa9fddcf4d3daeab9.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN07173581	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	2471742	SAMN02471742	Pseudomonas gingeri NCPPB 3146 = LMG 5327	707248	Sample from Pseudomonas gingeri NCPPB 3146 = LMG 5327	NCPPB 3146		NCPPB:3146				BioSample: SAMN02471742; AKBP	"{""collection-date"":[""1981""],""country"":[""United Kingdom""],""culture-collection"":[""NCPPB:3146""],""host"":[""Agaricus bisporus""],""note"":[""causes ginger blotch disease in mushrooms""],""strain"":[""NCPPB 3146""],""type-material"":[""type strain of \""Pseudomonas gingeri\"" Preece and Wong 1982""]}"	.cache/ncbi/v2_1/efetch_735d8f8ccf46cf9f5e2f29e314c8634be72cb116fa0e8a003a1726550bbc0b46.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN02471742	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	31051898	SAMD00540511	Pseudomonas tolaasii	29442	Pseudomonas tolaasii NBRC 103163	NBRC 103163		NBRC:103163		NBRC 103163	ATCC 33618 ; CCUG 23369 ; CCUG 32782 ; CFBP 2068 ; CIP 106735 ; IAM 15125 ; ICMP 12833 ; JCM 21583 ; LMG 2342 ; NCPPB 2192	BioSample: SAMD00540511	"{""Other_CC"":[""ATCC 33618 ; CCUG 23369 ; CCUG 32782 ; CFBP 2068 ; CIP 106735 ; IAM 15125 ; ICMP 12833 ; JCM 21583 ; LMG 2342 ; NCPPB 2192""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:103163""],""geo_loc_name"":[""United Kingdom""],""history"":[""IAM 15125 <- CIP 106735 <- NCPPB 2192 <- D.S. Gandy, B26""],""isolation_source"":[""White mushroom, Agaricus bisporus""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00103163""],""medium1"":[""802""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000802""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000702""],""rehydration_fluid_no"":[""702""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 103163""],""sample_type"":[""cell culture""],""strain"":[""NBRC 103163""],""temperature_to"":[""25""],""type-material"":[""type strain of Pseudomonas tolaasii""],""type_status"":[""type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_85988f61703dd600cd34c3eee12f0d55109c7c00f318febfa15ae3bf79a620a7.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00540511	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	31049449	SAMD00538062	Pseudomonas syringae	317	Pseudomonas syringae NBRC 14080	NBRC 14080		NBRC:14080		NBRC 14080	ATCC 19872 ; ICMP 3590 ; NCPPB 980	BioSample: SAMD00538062	"{""Other_CC"":[""ATCC 19872 ; ICMP 3590 ; NCPPB 980""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:14080""],""geo_loc_name"":[""missing""],""history"":[""IFO 14080 <- ATCC 19872 <- NCPPB 980 <- M. Starr, PM 117 <- W. Burkholder""],""isolation_source"":[""Morus sp.""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00014080""],""medium1"":[""802""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000802""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000702""],""rehydration_fluid_no"":[""702""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 14080""],""sample_type"":[""cell culture""],""strain"":[""NBRC 14080""],""temperature_to"":[""30""],""type_status"":[""non-type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_85988f61703dd600cd34c3eee12f0d55109c7c00f318febfa15ae3bf79a620a7.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00538062	ok	
56785621d2607b3f7f43	ALL_NCPPB	ncppb_number	expected_genus:Pseudomonas	NCPPB	31049448	SAMD00538061	Pseudomonas syringae	317	Pseudomonas syringae NBRC 14079	NBRC 14079		NBRC:14079		NBRC 14079	ATCC 19322 ; ICMP 5795 ; NCPPB 2995 ; NCPPB 48	BioSample: SAMD00538061	"{""Other_CC"":[""ATCC 19322 ; ICMP 5795 ; NCPPB 2995 ; NCPPB 48""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:14079""],""geo_loc_name"":[""missing""],""history"":[""IFO 14079 <- ATCC 19322 <- NCPPB 48 <- H. Wormald""],""isolation_source"":[""plum""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00014079""],""medium1"":[""802""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000802""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000702""],""rehydration_fluid_no"":[""702""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 14079""],""sample_type"":[""cell culture""],""strain"":[""NBRC 14079""],""temperature_to"":[""30""],""type_status"":[""non-type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00538061	ok	
